[2026-04-24 15:50:19] {"frame": 1384, "count": 1, "detections": [{"label": "Fire", "conf": 0.82, "box": [77, 56, 164, 129]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1385, "count": 1, "detections": [{"label": "Fire", "conf": 0.85, "box": [76, 58, 164, 130]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1386, "count": 1, "detections": [{"label": "Fire", "conf": 0.56, "box": [74, 63, 171, 130]}], "time": "15:50:19"}
[2026-04-24 15:50:20] {"frame": 1387, "count": 1, "detections": [{"label": "Fire", "conf": 0.8, "box": [79, 68, 163, 134]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1388, "count": 1, "detections": [{"label": "Fire", "conf": 0.6, "box": [78, 62, 162, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1389, "count": 1, "detections": [{"label": "Fire", "conf": 0.56, "box": [78, 65, 162, 132]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1390, "count": 1, "detections": [{"label": "Fire", "conf": 0.81, "box": [71, 63, 164, 130]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1391, "count": 1, "detections": [{"label": "Fire", "conf": 0.76, "box": [71, 63, 167, 130]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1392, "count": 1, "detections": [{"label": "Fire", "conf": 0.64, "box": [68, 62, 166, 130]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1395, "count": 1, "detections": [{"label": "Fire", "conf": 0.61, "box": [81, 75, 143, 133]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1396, "count": 1, "detections": [{"label": "Fire", "conf": 0.59, "box": [80, 70, 176, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1397, "count": 1, "detections": [{"label": "Fire", "conf": 0.79, "box": [78, 54, 157, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1398, "count": 1, "detections": [{"label": "Fire", "conf": 0.8, "box": [76, 55, 156, 130]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1399, "count": 1, "detections": [{"label": "Fire", "conf": 0.59, "box": [78, 54, 160, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1400, "count": 1, "detections": [{"label": "Fire", "conf": 0.9, "box": [79, 55, 161, 130]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1401, "count": 1, "detections": [{"label": "Fire", "conf": 0.82, "box": [66, 57, 162, 129]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1402, "count": 1, "detections": [{"label": "Fire", "conf": 0.79, "box": [65, 58, 161, 129]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1403, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [71, 56, 159, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1404, "count": 1, "detections": [{"label": "Fire", "conf": 0.71, "box": [68, 56, 162, 129]}], "time": "15:50:20"}
[2026-04-24 15:50:20] {"frame": 1405, "count": 1, "detections": [{"label": "Fire", "conf": 0.73, "box": [69, 55, 160, 128]}], "time": "15:50:20"}
[2026-04-24 15:50:21] {"frame": 1406, "count": 1, "detections": [{"label": "Fire", "conf": 0.85, "box": [75, 58, 159, 129]}], "time": "15:50:21"}
[2026-04-24 15:50:21] {"frame": 1407, "count": 1, "detections": [{"label": "Fire", "conf": 0.85, "box": [78, 54, 159, 129]}], "time": "15:50:21"}
[2026-04-24 15:50:21] {"frame": 1408, "count": 1, "detections": [{"label": "Fire", "conf": 0.89, "box": [77, 52, 159, 130]}], "time": "15:50:21"}
[2026-04-24 15:50:21] {"frame": 1409, "count": 1, "detections": [{"label": "Fire", "conf": 0.9, "box": [56, 60, 167, 132]}], "time": "15:50:21"}
[2026-04-24 15:50:21] {"frame": 1410, "count": 1, "detections": [{"label": "Fire", "conf": 0.68, "box": [68, 61, 161, 130]}], "time": "15:50:21"}
